seller_code,seller_name,seller_trust,seller_safe_sales,seller_customs,seller_items,category_top,sell_method,seller_view,seller_like,seller_chat
4287452,해님82,469.0,0,0,2,패션의류,"직거래,택배",58,0,0
4288745,킴수호,280.0,0,1,1,노트북/PC,직거래,40,0,0
4289302,루시zz,462.0,0,0,3,"노트북/PC, 패션잡화",택배,102,0,0
4289359,마징가쵸파,800.0,20,18,1,패션잡화,"직거래,택배",92,0,1
4289363,미이밈,529.0,1,0,1,노트북/PC,"직거래,택배",47,0,0
4289474,사과카레,576.0,4,1,1,패션잡화,택배,13,0,0
4289539,플라워강쥐,477.0,0,0,1,가전제품,택배,17,0,0
4289556,꾸의익,460.0,0,1,1,모바일/태블릿,"직거래,택배",24,0,0
4289670,으니으니세으니,300.0,0,0,4,패션의류,"택배, 직거래",23,0,0
4289755,haedaki,357.0,0,0,1,모바일/태블릿,"직거래,택배",9,0,0
4290295,K1971,473.0,0,9,1,패션잡화,택배,36,0,0
4290424,바니바니유,624.0,0,1,3,"패션잡화, 패션의류","직거래,택배, 택배",84,2,1
4290519,yamyaya,439.0,0,0,1,노트북/PC,직거래,37,0,1
4290553,라그시잉,491.0,0,1,7,"노트북/PC, 가전제품, 패션잡화","직거래,택배, 직거래",504,1,0
4290909,eoswns,516.0,0,1,1,패션의류,택배,28,1,0
4290983,더슈크,596.0,7,2,7,"모바일/태블릿, 패션잡화, 패션의류",택배,169,0,2
4291167,콤뷰차,682.0,26,1,2,가전제품,택배,74,1,0
4291369,ounyio,434.0,0,0,1,패션잡화,"직거래,택배,편의점픽업",5,0,0
4291389,트윈인생,546.0,2,1,1,노트북/PC,택배,3,0,0
4291631,비션갱,586.0,0,0,1,가전제품,"직거래,택배",48,1,0
4291734,asch110w,508.0,1,0,1,패션잡화,"직거래,택배,편의점픽업",23,0,0
4292073,명랑한라마씨,676.0,4,2,5,"노트북/PC, 가전제품","직거래,택배,편의점픽업",195,0,2
4292519,이느낌그대로요,528.0,0,0,1,노트북/PC,직거래,111,0,3
4292909,wjdals2557,260.0,0,0,1,모바일/태블릿,직거래,35,0,0
4293104,다람쥐도토리이,328.0,0,0,1,패션의류,택배,20,0,0
4293820,중나브아피,330.0,0,0,2,노트북/PC,"직거래,택배, 직거래",42,0,0
4294165,chkeb,503.0,1,1,2,패션의류,택배,16,0,0
4294214,awos103,479.0,0,1,1,패션잡화,"직거래,택배",29,0,0
4294427,SechuraFox,263.0,0,0,1,노트북/PC,택배,16,0,0
4294531,spiniron,546.0,0,3,10,노트북/PC,"직거래,택배",273,2,4
4294889,당근쪼코,718.0,4,2,1,패션잡화,택배,18,0,0
4294935,제프로스,773.0,19,3,7,노트북/PC,"직거래,택배",132,0,6
4295182,fokind,755.0,8,0,2,"노트북/PC, 가전제품","직거래,택배",309,2,5
4295254,쑤아레질러,349.0,0,0,1,패션잡화,"직거래,택배",0,0,0
4295273,트루퍼루퍼,265.0,0,0,1,패션잡화,"직거래,택배",10,0,0
4295547,개치눼쒜,679.0,1,0,1,가전제품,"직거래,택배",136,0,2
4295571,dtgue5f,561.0,0,1,1,가전제품,"직거래,택배",40,1,0
4295696,옥청,475.0,0,8,160,"가전제품, 패션잡화, 패션의류",택배,1203,0,3
4295774,공백아,598.0,0,0,1,노트북/PC,"직거래,택배",330,2,5
4295815,maaaaaaa,329.0,0,0,1,패션잡화,택배,12,0,0
4295820,뀨꾸까꺄락,392.0,0,0,1,패션잡화,"직거래,택배,편의점픽업",78,0,0
4296006,미싱아울렛,577.0,0,9,5,가전제품,"직거래,택배",617,0,3
4296134,sssay,303.0,0,0,1,가전제품,직거래,16,0,1
4296329,otsystem,709.0,3,0,7,"노트북/PC, 가전제품","직거래,택배, 직거래,택배,편의점픽업, 직거래",438,0,5
4296514,seriose,298.0,0,0,1,가전제품,택배,2,0,0
4296547,하짱5,482.0,0,1,3,패션의류,택배,20,0,0
4296776,우라미능,305.0,0,0,2,노트북/PC,"직거래,택배, 직거래,택배,편의점픽업",75,1,2
4297364,빈티지옷장가게,575.0,39,19,105,"패션잡화, 패션의류",택배,2692,9,59
4298005,어제하루중,764.0,3,0,1,패션잡화,택배,11,0,0
4298075,이값부,513.0,8,1,6,"노트북/PC, 가전제품","직거래, 직거래,택배",43,0,1
4298212,냥냥냐옹,622.0,1,1,2,"패션잡화, 패션의류",택배,40,0,0
4298230,투명에가까운,353.0,0,0,1,패션잡화,"직거래,택배",3,0,0
4299857,찌미얍,664.0,2,0,2,패션잡화,택배,29,0,1
4300230,전자덕후임,778.0,8,4,6,노트북/PC,"직거래,택배",247,6,4
4300476,효도선물,379.0,0,0,1,모바일/태블릿,"직거래,택배",85,0,0
4300645,송레몬형준사랑,362.0,2,0,1,모바일/태블릿,"직거래,택배",85,2,3
4300820,맠마노이,556.0,3,0,1,노트북/PC,택배,123,3,2
4300923,eric333,296.0,0,0,1,모바일/태블릿,"직거래,택배",20,0,1
4301033,케슬민,628.0,1,0,1,패션잡화,"직거래,택배",23,0,0
4301041,오징어상점,538.0,0,0,1,가전제품,직거래,108,0,1
4302497,환달이,532.0,0,0,2,"가전제품, 패션잡화","직거래,택배",67,0,0
4302760,lcaros,270.0,0,0,1,노트북/PC,직거래,76,2,0
4303181,모코2,869.0,3,0,1,모바일/태블릿,택배,29,0,1
4303712,빠라라랍,598.0,0,1,5,가전제품,"직거래,택배",215,0,1
4303811,namoo8318,239.0,0,0,2,패션의류,택배,15,0,0
4303814,중고구제명품의류잡화,723.0,3,1,3,패션의류,"직거래,택배",171,2,3
4303863,rrndn,612.0,1,0,1,패션의류,택배,11,0,0
4304021,샤론제과기계,641.0,1,11,7,가전제품,"직거래, 직거래,택배",621,6,3
4304292,siro7,567.0,0,0,1,패션잡화,"직거래,택배",6,0,0
4304934,쓰아끄아,762.0,10,1,1,노트북/PC,택배,46,1,0
4304938,yjh1006,344.0,0,0,1,패션잡화,택배,5,0,0
4305054,제로마트2,740.0,58,109,2,가전제품,택배,210,0,0
4305579,야냐야,397.0,0,0,1,가전제품,직거래,15,0,0
4305785,뽀롱뽀롱뽀로론,739.0,8,0,1,가전제품,택배,69,2,1
4305902,rnfma2858,270.0,0,0,1,노트북/PC,"직거래,택배,편의점픽업",95,0,0
4306507,항상감사히,426.0,0,0,1,패션잡화,"직거래,택배",5,0,0
4306675,까만푸들우유,567.0,4,0,3,노트북/PC,택배,48,0,1
4306830,별의사나,366.0,0,0,2,패션의류,"직거래,택배",27,0,0
4307182,나도로쑤,519.0,3,0,1,가전제품,직거래,25,1,0
4307735,나나짱39,648.0,4,0,3,노트북/PC,택배,147,1,3
4308795,수수빈티지옷장,599.0,11,5,20,"패션잡화, 패션의류","직거래,택배",125,0,1
4309130,yoonieeee,365.0,0,0,4,패션잡화,"택배, 직거래,택배",59,0,0
4309551,지프로416,619.0,4,0,1,패션의류,"직거래,택배",163,3,3
4309742,박한셩,317.0,0,0,1,가전제품,"직거래,택배,편의점픽업",31,1,0
4310472,귀농준비중,618.0,3,0,1,노트북/PC,"직거래,택배",6,0,0
4311140,DM500,661.0,5,0,3,"노트북/PC, 가전제품, 패션잡화","직거래,택배,편의점픽업",31,0,0
4311196,잘살자님,642.0,1,8,1,노트북/PC,"직거래,택배",36,1,1
4311200,ruliweb611,331.0,0,2,2,노트북/PC,"직거래, 직거래,택배",14,1,1
4311238,용자매장,671.0,0,1,1,패션잡화,"직거래,택배",43,0,0
4311598,준우주망,337.0,0,0,1,가전제품,"직거래,택배",51,0,1
4311616,격닌딛,818.0,4,0,2,노트북/PC,택배,80,0,0
4311735,롬롬이조사장,434.0,0,0,1,노트북/PC,"직거래,택배",42,0,0
4311945,신뢰와인연,393.0,0,0,1,노트북/PC,"직거래,택배,편의점픽업",159,0,3
4312180,다따장장,495.0,0,0,2,가전제품,직거래,54,0,1
4312442,테일러쟝,527.0,1,0,1,노트북/PC,택배,13,0,0
4312448,어서5세you,425.0,0,0,2,패션의류,택배,67,2,1
4312552,배고플땐피자앱,649.0,9,0,3,"노트북/PC, 가전제품","직거래,택배",95,4,1
4313113,pyhwang6,399.0,0,0,1,패션의류,택배,18,0,0
4313242,자주색비,519.0,0,0,1,패션잡화,"직거래,택배",3,0,0
4313384,기망야,376.0,0,0,2,패션의류,"직거래,택배",15,0,0
4313805,수호야놀자,313.0,0,0,1,패션잡화,"직거래,택배,편의점픽업",54,0,0
4314154,피곤하곰탱이,835.0,5,0,2,노트북/PC,"직거래,택배",779,8,9
4314553,우주최광고래,334.0,0,0,1,모바일/태블릿,택배,42,0,1
4314899,기부칙,524.0,0,0,3,노트북/PC,택배,62,0,1
4315398,뱀뱀뱀의,265.0,0,0,1,노트북/PC,"직거래,택배",42,0,0
4315633,아카디아3,810.0,13,4,17,"가전제품, 패션잡화",택배,265,0,2
4315647,찌꾸86,282.0,0,0,1,가전제품,"직거래,택배",24,1,0
4315722,호두각기,589.0,1,0,1,노트북/PC,"직거래,택배",44,0,1
4315916,alth2,438.0,0,0,1,가전제품,직거래,81,1,0
4316058,지리산때깔,529.0,0,1,1,가전제품,"직거래,택배",58,1,2
4316138,화팅ㅎ,336.0,0,0,1,패션잡화,택배,22,1,0
4316166,BNHCompany,625.0,2,0,1,가전제품,직거래,32,0,4
4316287,normalday2,575.0,1,0,1,가전제품,"직거래,택배",33,0,0
4316481,soul1234,396.0,0,0,3,패션의류,"택배, 직거래,택배",114,1,2
4316506,공정구,492.0,1,0,1,노트북/PC,"직거래,택배,편의점픽업",59,3,0
4316757,빤짝빤짝7,265.0,0,0,1,패션의류,택배,16,0,0
4316804,슈퍼스타J,304.0,0,0,1,가전제품,직거래,37,0,0
4317047,realtiger0,254.0,1,0,1,패션잡화,"직거래,택배",39,0,0
4317048,꼬로록z,735.0,1,3,2,"가전제품, 패션의류",택배,101,0,0
4317639,셀린느01,526.0,0,0,1,노트북/PC,"직거래,택배",20,0,0
4317801,패션의완성은당신,701.0,18,44,4,패션의류,"직거래,택배,편의점픽업",14,0,1
4317815,EDEN19,459.0,0,0,1,노트북/PC,"직거래,택배",44,0,0
4317941,말많쟁이,257.0,0,0,1,노트북/PC,택배,33,0,0
4318407,하와이831,573.0,0,0,4,"패션잡화, 패션의류","직거래,택배",47,0,0
4318545,mcfci09,524.0,0,0,1,노트북/PC,직거래,26,0,0
4318663,zxsxph,742.0,2,1,5,노트북/PC,"직거래,택배",440,2,8
4318975,rla7578,629.0,0,0,1,가전제품,택배,96,0,0
4319043,잘몰라욜,471.0,0,0,1,가전제품,직거래,10,0,0
4319058,lovely2052,738.0,2,0,1,노트북/PC,"직거래,택배,편의점픽업",159,0,0
4319162,sk스타크,467.0,0,0,3,노트북/PC,"직거래,택배, 택배",40,0,2
4319278,hero101,327.0,0,0,1,가전제품,직거래,2,0,0
4319280,봉구스밥보검수완박,707.0,1,0,2,노트북/PC,직거래,263,1,2
4319355,킴연,539.0,0,3,1,노트북/PC,택배,67,1,0
4319420,강싸이2,396.0,0,0,1,노트북/PC,"직거래,택배",8,0,0
4319472,락적인요소,395.0,0,1,6,패션잡화,"직거래,택배, 택배",140,0,0
4319650,ueong,497.0,0,0,3,패션의류,택배,27,0,0
4319771,깐따삐야go,274.0,0,0,3,패션잡화,"직거래,택배",11,0,0
4319846,듀드랜덤,573.0,0,0,2,"노트북/PC, 가전제품",직거래,71,0,1
4319933,앙기짱,503.0,3,0,1,가전제품,직거래,3,0,0
4320770,Cyanogen,292.0,0,0,1,모바일/태블릿,"직거래,택배,편의점픽업",42,1,0
4321061,미덤,491.0,1,0,1,노트북/PC,"직거래,택배",67,0,1
4321262,alwaysbey,395.0,0,1,1,패션의류,"직거래,택배",8,0,0
4322204,머하냐니,963.0,31,7,1,가전제품,"직거래,택배",120,1,0
4322519,한번팔아볼깡,747.0,20,2,3,가전제품,택배,66,0,0
4322536,현진0607,487.0,0,0,7,"노트북/PC, 가전제품","직거래,택배, 택배",695,4,2
4322581,주니홀릭,290.0,0,0,1,노트북/PC,"직거래,택배",56,0,0
4322794,킴킴그램,672.0,0,2,2,패션잡화,"직거래,택배, 직거래,택배,편의점픽업",97,0,0
4323996,빈이세자매아빠,370.0,0,0,2,가전제품,직거래,60,1,1
4324091,씅이이이이,707.0,8,17,1,모바일/태블릿,택배,22,0,0
4324254,꾸구마켓,541.0,0,7,1,패션잡화,"직거래,택배",15,0,0
4324468,중고킹안중고,442.0,0,0,2,패션잡화,"직거래,택배",315,13,0
4324474,캬라멜마끼야띠,322.0,0,0,1,가전제품,"직거래,택배",51,0,0
4324798,푸앙e,528.0,0,0,2,"모바일/태블릿, 패션의류","직거래,택배",13,0,0
4325600,n3605,338.0,0,0,1,노트북/PC,"직거래,택배",30,0,0
4325644,호호아요,591.0,0,0,2,노트북/PC,"직거래,택배",167,1,0
4325683,sennysenny,265.0,0,0,2,패션잡화,"직거래,택배",13,0,0
4325841,1203kcs,511.0,0,0,1,패션의류,"직거래,택배,편의점픽업",12,0,0
4326488,sindi1114,384.0,1,0,1,가전제품,"직거래,택배",55,0,0
4326950,셋숏마루,737.0,133,46,8,"노트북/PC, 모바일/태블릿, 가전제품","직거래,택배",232,0,0
4327082,평범한시민,670.0,4,0,1,노트북/PC,"직거래,택배",456,7,14
4327265,하랑이이,589.0,0,0,4,"패션잡화, 패션의류",직거래,101,2,0
4327567,알아서뭐할래,557.0,1,1,1,패션잡화,택배,15,0,1
4327593,모고스트,518.0,1,0,1,패션의류,"직거래,택배",30,0,0
4327766,저기하늘위에별하나,414.0,0,0,1,노트북/PC,"직거래,택배",17,0,0
4328433,토야토네,322.0,1,0,1,가전제품,택배,17,0,0
4328964,은혁,390.0,0,0,1,노트북/PC,"직거래,택배",181,0,0
4329549,후루꾸오시이,449.0,3,0,1,가전제품,직거래,71,0,0
4330115,다사유웅,742.0,0,0,2,"패션잡화, 패션의류","택배, 직거래,택배,편의점픽업",104,2,0
4330762,로보나이트,379.0,0,0,2,노트북/PC,"직거래,택배",17,0,0
4331353,가성비최고추천,259.0,0,0,1,패션의류,"직거래,택배",3,0,0
4331358,설탕까리,512.0,0,0,1,노트북/PC,"직거래,택배",99,3,1
4331527,light91,488.0,0,0,1,패션잡화,택배,1,0,0
4331868,빈티지아울렛쇼핑,583.0,15,19,27,"패션잡화, 패션의류",택배,1236,0,8
4332479,쟈니먐,399.0,0,0,1,가전제품,택배,21,0,0
4333015,도헤,628.0,1,5,4,패션잡화,택배,50,0,0
4333333,곽변호사,496.0,0,1,2,노트북/PC,"직거래,택배",312,1,5
4333378,서HA,730.0,8,2,2,"노트북/PC, 가전제품",택배,37,1,0
4333735,jinykiki,548.0,1,2,1,패션잡화,"직거래,택배",12,0,0
4333884,오늘도한끼,667.0,5,0,5,가전제품,"직거래,택배, 택배",523,2,1
4334034,안방에바둑이,623.0,2,0,3,패션잡화,택배,76,0,1
4334305,이준성4,410.0,0,0,1,모바일/태블릿,택배,21,0,0
4336077,체리쥬야,269.0,0,0,1,패션잡화,택배,112,2,1
4336290,냐두,575.0,0,0,2,패션잡화,"직거래,택배",24,0,0
4336380,dkdjwjr,430.0,0,0,1,가전제품,"직거래,택배",44,0,0
4336549,왕푸름,818.0,1,4,1,패션잡화,"직거래,택배",25,0,0
4336808,더킹오브파이팅,320.0,0,0,1,가전제품,직거래,83,0,0
4336952,다팔고사고팔고,375.0,0,0,1,패션잡화,직거래,6,0,0
4337479,아이비1977,386.0,0,0,1,패션의류,직거래,9,0,0
4337612,Nakadriver,633.0,0,0,1,모바일/태블릿,직거래,5,1,0
4337753,담둥둥댕댕,478.0,0,0,2,"모바일/태블릿, 패션잡화","직거래,택배",18,0,0
4338151,토륵,493.0,0,0,1,모바일/태블릿,직거래,108,2,4
4338314,글라라1017,740.0,2,0,2,패션의류,"직거래,택배",27,0,1
4338479,독고다이95,204.0,0,0,1,가전제품,"직거래,택배",11,0,0
4338923,공포다,693.0,0,0,1,가전제품,"직거래,택배",57,0,3
4339437,능남변덕규,658.0,4,1,7,"패션잡화, 패션의류",택배,270,0,5
4339487,죠스111,273.0,0,0,1,가전제품,택배,9,0,0
4339518,큐링쓰,850.0,6,0,2,"모바일/태블릿, 가전제품","직거래,택배, 직거래",151,1,3
4339730,nhn06,523.0,1,0,2,"노트북/PC, 모바일/태블릿","직거래,택배",45,0,0
4339850,질문적당히차단함,685.0,5,8,10,"모바일/태블릿, 패션의류",택배,97,3,0
4339929,키블리대디,436.0,1,0,2,패션잡화,"직거래,택배",50,0,0
4339939,짱기돌,293.0,0,0,1,패션잡화,"직거래,택배",3,0,0
4340064,BHMA,414.0,1,0,1,가전제품,택배,30,0,0
4340751,janebyhee,513.0,0,0,1,패션잡화,택배,17,0,0
4340988,PointSin,611.0,5,8,17,"패션잡화, 패션의류","직거래,택배",204,0,4
4341239,chan2061,404.0,0,0,1,패션의류,"직거래,택배",7,0,0
4341442,노타치7,450.0,1,0,1,가전제품,"직거래,택배",66,0,1
4341468,메너존사람임,459.0,1,4,1,가전제품,직거래,24,0,0
4341633,canceicao,331.0,0,0,1,패션의류,"직거래,택배",21,0,0
4341665,바나나잼,492.0,0,4,6,패션의류,택배,153,0,1
4341787,밥아저띠,664.0,0,0,1,모바일/태블릿,"직거래,택배,편의점픽업",10,0,0
4341908,sckspawn,671.0,11,0,1,노트북/PC,택배,26,1,1
4342029,mifjrrj,293.0,3,0,1,패션잡화,"직거래,택배",20,0,0
4342041,분당사는남,422.0,0,0,1,패션의류,"직거래,택배",49,0,0
4342045,어게인2000,636.0,14,2,1,노트북/PC,"직거래,택배",32,0,0
4342615,덕소갱,358.0,0,0,1,패션잡화,"직거래,택배",3,0,0
4342811,꽃휴까,372.0,2,0,3,"패션잡화, 패션의류","직거래,택배",58,2,1
4344589,핑크빛용사,494.0,0,0,1,패션잡화,"직거래,택배",9,0,0
4344832,kaaye0ngg,520.0,1,0,2,가전제품,택배,34,0,1
4344996,mjmj000,796.0,2,2,2,노트북/PC,"직거래,택배",369,4,2
4345019,silss,411.0,2,0,1,패션잡화,"직거래,택배",25,0,0
4345369,dujavu,471.0,0,0,1,가전제품,직거래,211,1,1
4345932,135612,475.0,0,0,1,패션잡화,택배,58,1,1
4346581,조신재,360.0,0,0,2,가전제품,직거래,114,1,0
4346656,leopard417,703.0,2,11,10,패션의류,택배,123,0,0
4346693,세종세종2,619.0,0,0,1,노트북/PC,"직거래,택배",84,0,0
4346697,hansemo,562.0,0,1,1,패션잡화,택배,26,0,1
4347953,허효원,823.0,1,1,1,노트북/PC,"직거래,택배",258,1,6
4347959,리얼상점,835.0,20,2,2,노트북/PC,"직거래,택배, 직거래",133,0,2
4348399,물방울z,371.0,0,0,1,패션의류,택배,25,0,0
4348790,모니터사러옴,419.0,1,0,2,노트북/PC,택배,355,1,5
4348946,hak3954,283.0,0,0,1,가전제품,"직거래,택배",11,0,0
4349382,Lemontea03,466.0,0,2,1,노트북/PC,"직거래,택배",217,0,2
4350503,seohasea,308.0,0,0,1,가전제품,직거래,65,2,0
4350817,디야니어스,559.0,4,1,1,노트북/PC,"직거래,택배",96,3,0
4351559,더깅이,342.0,0,0,1,모바일/태블릿,"직거래,택배",17,0,0
4351816,펫플러스,350.0,0,0,1,노트북/PC,직거래,4,0,0
4352270,촌골아재,568.0,2,0,1,노트북/PC,"직거래,택배",60,0,2
4352539,럭스컴퍼니,683.0,11,5,4,패션잡화,"직거래,택배, 택배",83,0,1
4352904,kilyloda,574.0,0,0,3,"노트북/PC, 모바일/태블릿, 가전제품","직거래,택배, 직거래",110,1,0
4352971,터치탱크,436.0,0,2,1,노트북/PC,택배,160,0,5
4353032,이삐승아,428.0,0,0,2,패션잡화,"직거래,택배",158,0,3
4354094,진국제이,621.0,0,0,1,가전제품,"직거래,택배",73,0,0
4354241,정수기메이커,364.0,13,36,1,가전제품,택배,45,0,0
4354243,힘내라힝,450.0,0,0,1,패션의류,"직거래,택배",31,0,0
4354367,mjk112411,551.0,0,1,2,패션잡화,택배,94,1,0
4354393,line22,420.0,0,0,2,패션의류,"택배, 직거래,택배",34,0,0
4355069,행복팡,422.0,0,4,24,패션잡화,택배,1104,12,28
4355304,저장저장,695.0,0,0,1,노트북/PC,"직거래,택배",23,0,0
4355368,qwasqoqo,294.0,0,0,1,가전제품,"직거래,택배",9,0,0
4355739,닉토닉토,507.0,1,0,8,노트북/PC,"직거래,택배",290,0,1
4355864,정코렛,343.0,0,0,1,노트북/PC,"직거래,택배",75,2,3
4356143,까지것한번부딪혀보자,631.0,2,0,2,패션잡화,택배,128,0,2
4356566,모먼트리,282.0,0,0,1,노트북/PC,"직거래,택배",3,0,0
4357122,곤조보이,410.0,0,0,1,패션잡화,"직거래,택배",35,0,1
4357826,rkgusdlekd,511.0,0,0,3,노트북/PC,택배,91,0,4
4358047,dkkvivoee,685.0,1,16,6,노트북/PC,택배,584,0,6
4358298,유니상사,508.0,0,1,1,패션잡화,택배,14,0,0
4358483,ann111,497.0,2,7,12,"노트북/PC, 모바일/태블릿, 가전제품","직거래,택배",558,1,3
4358885,쵸키촉호,521.0,1,0,2,"모바일/태블릿, 패션잡화","직거래,택배, 택배",71,1,0
4359207,오늘도득템하세요,533.0,1,0,2,패션잡화,"직거래,택배",28,0,1
4359685,스티븐58,396.0,0,0,2,가전제품,"직거래,택배",42,1,0
4360161,미네워터9,796.0,6,0,10,"가전제품, 패션잡화","직거래,택배,편의점픽업",447,1,7
4360405,천랑성아딧,581.0,0,0,1,가전제품,"직거래,택배",20,0,0
4360655,ljhpmr,639.0,0,0,1,모바일/태블릿,"직거래,택배",21,0,0
4360983,번장옷장저렴하게정리,716.0,0,6,1,패션의류,"직거래,택배",21,0,0
4361872,ssaori,520.0,2,0,1,노트북/PC,직거래,5,0,0
4362345,천사S22,364.0,0,0,1,노트북/PC,"직거래,택배",83,0,1
4362664,킨아이,772.0,6,1,1,노트북/PC,"직거래,택배",210,2,3
4363896,채소링,578.0,0,0,1,패션잡화,"직거래,택배",11,0,0
4364043,호오오이여,376.0,0,0,1,패션의류,택배,12,0,0
4364179,갱상도폭격기,206.0,0,0,1,가전제품,"직거래,택배",7,0,0
4364438,esfootwear,498.0,1,6,1,노트북/PC,"직거래,택배",10,0,0
4364836,혀니짱짱짱짱짱,365.0,0,0,1,가전제품,"직거래,택배",67,0,0
4364908,duiand,371.0,0,1,1,모바일/태블릿,택배,18,0,0
4365193,25802,449.0,2,19,8,패션잡화,택배,226,0,0
4365377,참치꽁치양치구찌,294.0,0,1,1,모바일/태블릿,"직거래,택배",37,2,0
4365386,비옥한별사이파,582.0,0,0,1,노트북/PC,"직거래,택배",74,2,1
4365756,개구링링링,882.0,6,0,3,"노트북/PC, 모바일/태블릿","직거래,택배",457,8,10
